event,iteration,wallclock_seconds,learning_rate,train_step_loss,train_eval_loss,val_eval_loss
train_step,4050,665.3689990500006,0.0002946546150767175,1.8220548629760742,,
train_step,4100,672.973226297001,0.00029450401769577845,1.8088576793670654,,
train_step,4150,680.5808158729997,0.0002943513723229492,1.742546796798706,,
train_step,4200,688.1840526819997,0.00029419668137218197,1.8841428756713867,,
train_step,4250,695.786077144001,0.00029403994728977766,1.7665413618087769,,
train_step,4300,703.3891736320002,0.0002938811725543477,1.6895650625228882,,
train_step,4350,711.0183906900002,0.0002937203596767746,1.7874488830566406,,
train_step,4400,718.6246950580007,0.00029355751120017226,1.8254141807556152,,
train_step,4450,726.254687214001,0.0002933926296998457,1.6929924488067627,,
train_step,4500,733.8584303610005,0.00029322571778325063,1.7158018350601196,,
eval,4500,733.8584303610005,0.00029322571778325063,,1.7944577622413636,1.7784628558158875
train_step,4550,746.0028230860007,0.0002930567780899518,1.7949907779693604,,
train_step,4600,753.6158293150002,0.0002928858132915817,1.7951632738113403,,
train_step,4650,761.2156361939997,0.00029271282609179776,1.6494131088256836,,
train_step,4700,768.8231651990009,0.00029253781922624017,1.815035343170166,,
train_step,4750,776.4252028310002,0.0002923607954624881,1.7052929401397705,,
train_step,4800,784.0274374620003,0.00029218175760001655,1.7522480487823486,,
train_step,4850,791.6571782580013,0.0002920007084701514,1.821542501449585,,
train_step,4900,799.2594922560002,0.000291817650936025,1.7584490776062012,,
train_step,4950,806.8620911170001,0.000291632587892531,1.6439530849456787,,
train_step,5000,814.489168524,0.0002914455222662782,1.7245298624038696,,
eval,5000,814.489168524,0.0002914455222662782,,1.7441599512100219,1.7406304669380188
train_step,5050,826.7931344320004,0.00029125645701554476,1.8239398002624512,,
train_step,5100,834.3988828970014,0.0002910653951302308,1.7955352067947388,,
train_step,5150,842.003341869,0.00029087233963181173,1.7104930877685547,,
train_step,5200,849.6306112279999,0.00029067729357329006,1.6737489700317383,,
train_step,5250,857.2318180130005,0.00029048026003914725,1.8134443759918213,,
train_step,5300,864.8359110520014,0.000290281242145295,1.817108392715454,,
train_step,5350,872.4382836109999,0.0002900802430390259,1.6879385709762573,,
train_step,5400,880.0426377010008,0.0002898772658989636,1.8262205123901367,,
train_step,5450,887.6942143249998,0.00028967231393501274,1.7593801021575928,,
train_step,5500,895.3194612380012,0.00028946539038830787,1.7637673616409302,,
eval,5500,895.3194612380012,0.00028946539038830787,,1.7284284329414368,1.7368722867965698
train_step,5550,907.4357464020013,0.0002892564985311626,1.6823394298553467,,
train_step,5600,915.0354720440009,0.0002890456416670174,1.6758971214294434,,
train_step,5650,922.636329115001,0.00028883282313038784,1.8073793649673462,,
train_step,5700,930.2395001700006,0.00028861804628681144,1.6432275772094727,,
train_step,5750,937.885044816001,0.00028840131453279464,1.679419994354248,,
train_step,5800,945.4851156860004,0.00028818263129575916,1.7112449407577515,,
train_step,5850,953.1129931260002,0.0002879620000339876,1.8151741027832031,,
train_step,5900,960.7127456650014,0.00028773942423656885,1.7631213665008545,,
train_step,5950,968.3381320130011,0.000287514907423343,1.7603046894073486,,
train_step,6000,975.9390135480007,0.0002872884531448456,1.6363699436187744,,
eval,6000,975.9390135480007,0.0002872884531448456,,1.7094187664985656,1.6913655710220337
train_step,6050,988.2876254700004,0.0002870600649822514,1.7059240341186523,,
train_step,6100,995.8892168490001,0.0002868297465473179,1.675784707069397,,
train_step,6150,1003.4908948400007,0.00028659750148232814,1.7012038230895996,,
train_step,6200,1011.0893338090009,0.00028636333346003306,1.694256067276001,,
train_step,6250,1018.7126384069998,0.00028612724618359365,1.7948033809661865,,
train_step,6300,1026.3362932,0.000285889243386522,1.6209949254989624,,
train_step,6350,1033.9611839179997,0.0002856493288326225,1.6819831132888794,,
train_step,6400,1041.5666598019998,0.0002854075063159325,1.7329589128494263,,
train_step,6450,1049.1687589400008,0.00028516377966066183,1.7019760608673096,,
train_step,6500,1056.7683409410001,0.0002849181527211328,1.6113495826721191,,
eval,6500,1056.7683409410001,0.0002849181527211328,,1.6985613346099853,1.6773721861839295
train_step,6550,1068.9352268399998,0.0002846706293817189,1.7575814723968506,,
train_step,6600,1076.562069179001,0.00028442121355678356,1.6264464855194092,,
train_step,6650,1084.1616106220008,0.0002841699091906182,1.5962178707122803,,
train_step,6700,1091.7615366999999,0.00028391672025737994,1.6613152027130127,,
train_step,6750,1099.3618723470008,0.00028366165076102855,1.6714614629745483,,
train_step,6800,1106.9611738040003,0.0002834047047352632,1.6498239040374756,,
train_step,6850,1114.5573003640002,0.00028314588624345894,1.6714327335357666,,
train_step,6900,1122.1569780999998,0.00028288519937860203,1.6747902631759644,,
train_step,6950,1129.7576186900005,0.00028262264826322544,1.6706889867782593,,
train_step,7000,1137.359627007001,0.00028235823704934366,1.7679922580718994,,
eval,7000,1137.359627007001,0.00028235823704934366,,1.66429354429245,1.6739498472213745
train_step,7050,1149.724431898001,0.0002820919699183869,1.6427371501922607,,
train_step,7100,1157.34812737,0.00028182385108113526,1.606057047843933,,
train_step,7150,1164.9739706279997,0.00028155388477765173,1.676025390625,,
train_step,7200,1172.5749362860006,0.0002812820752772155,1.6531323194503784,,
train_step,7250,1180.202579408,0.0002810084268782542,1.5604331493377686,,
train_step,7300,1187.802237760001,0.0002807329439082761,1.6679036617279053,,
train_step,7350,1195.4043442889997,0.0002804556307238015,1.6998097896575928,,
train_step,7400,1203.026815395,0.000280176491710294,1.6673448085784912,,
train_step,7450,1210.6268238780012,0.000279895531282091,1.7136423587799072,,
train_step,7500,1218.2267373370014,0.0002796127538823341,1.567818284034729,,
eval,7500,1218.2267373370014,0.0002796127538823341,,1.6324873614311217,1.65875422000885
train_step,7550,1230.3404459550002,0.0002793281639828986,1.6703097820281982,,
train_step,7600,1237.9396481189997,0.00027904176608432293,1.6450457572937012,,
train_step,7650,1245.5410372570004,0.00027875356471573735,1.7148038148880005,,
train_step,7700,1253.146235225,0.00027846356443479253,1.6824027299880981,,
train_step,7750,1260.7449979760004,0.00027817176982758733,1.6028364896774292,,
train_step,7800,1268.3441608110006,0.0002778781855085961,1.6023443937301636,,
train_step,7850,1275.9422182320013,0.0002775828161205963,1.7298176288604736,,
train_step,7900,1283.5430325350007,0.0002772856663345943,1.7036041021347046,,
train_step,7950,1291.1433896920007,0.0002769867408497521,1.6230123043060303,,
train_step,8000,1298.7459124550005,0.0002766860443933127,1.6654613018035889,,
eval,8000,1298.7459124550005,0.0002766860443933127,,1.619929039478302,1.631819598674774
train_step,8050,1311.1223147620003,0.0002763835817205256,1.7197446823120117,,
train_step,8100,1318.7237926119997,0.00027607935761457124,1.718684434890747,,
train_step,8150,1326.3265907100013,0.0002757733768864859,1.5791354179382324,,
train_step,8200,1333.9290135890005,0.0002754656443750849,1.587304711341858,,
train_step,8250,1341.5306160100008,0.0002751561649468867,1.5959582328796387,,
train_step,8300,1349.1349076410006,0.00027484494349603575,1.5517371892929077,,
train_step,8350,1356.7646573860002,0.0002745319849442249,1.7346417903900146,,
train_step,8400,1364.3674303959997,0.00027421729424061787,1.5502991676330566,,
train_step,8450,1371.9704752690013,0.0002739008763617707,1.561978816986084,,
train_step,8500,1379.5726142010008,0.0002735827363115532,1.5269509553909302,,
eval,8500,1379.5726142010008,0.0002735827363115532,,1.6359739112854004,1.6097542333602906
train_step,8550,1391.69360461,0.00027326287912106997,1.6136709451675415,,
train_step,8600,1399.3225468270011,0.0002729413098485804,1.5585029125213623,,
train_step,8650,1406.9269320340009,0.00027261803357941916,1.6095619201660156,,
train_step,8700,1414.5277802400014,0.00027229305542591554,1.5614533424377441,,
train_step,8750,1422.129365734001,0.00027196638052731246,1.5640993118286133,,
train_step,8800,1429.7338577190003,0.00027163801404968567,1.5954270362854004,,
train_step,8850,1437.3356924939999,0.00027130796118586146,1.6611709594726562,,
train_step,8900,1444.937820508001,0.000270976227155335,1.4464490413665771,,
train_step,8950,1452.5432990640002,0.00027064281720418754,1.6337518692016602,,
train_step,9000,1460.1472780330005,0.0002703077366050036,1.6022714376449585,,
eval,9000,1460.1472780330005,0.0002703077366050036,,1.623468635082245,1.6149993705749512
train_step,9050,1472.4605623490006,0.0002699709906567875,1.5652570724487305,,
train_step,9100,1480.0600663100013,0.0002696325846848796,1.5810844898223877,,
train_step,9150,1487.659039524,0.0002692925240408721,1.69490647315979,,
train_step,9200,1495.2596951220003,0.0002689508141025242,1.5954961776733398,,
train_step,9250,1502.8593889830008,0.00026860746027367754,1.4893889427185059,,
train_step,9300,1510.457138019001,0.0002682624679841702,1.5453245639801025,,
train_step,9350,1518.0562168120014,0.0002679158426897512,1.5488780736923218,,
train_step,9400,1525.6540216070007,0.00026756758987199394,1.6039433479309082,,
train_step,9450,1533.2530540520002,0.00026721771503820983,1.643453598022461,,
train_step,9500,1540.8767325030003,0.00026686622372136103,1.5876737833023071,,
eval,9500,1540.8767325030003,0.00026686622372136103,,1.5960839343070985,1.6095993113517761
train_step,9550,1552.9814489210003,0.00026651312147997285,1.553307294845581,,
train_step,9600,1560.5806415770003,0.00026615841389804595,1.5046987533569336,,
train_step,9650,1568.1781838620009,0.00026580210658496816,1.528934121131897,,
train_step,9700,1575.777801532,0.0002654442051754255,1.5613011121749878,,
train_step,9750,1583.3781090060002,0.00026508471532931343,1.5856982469558716,,
train_step,9800,1590.977320580001,0.00026472364273164684,1.6102221012115479,,
train_step,9850,1598.576464459,0.0002643609930924707,1.5088841915130615,,
train_step,9900,1606.1760571200011,0.00026399677214676933,1.4551032781600952,,
train_step,9950,1613.7746322439998,0.00026363098565437604,1.5417320728302002,,
train_step,10000,1621.3734376869998,0.0002632636393998817,1.5194361209869385,,
eval,10000,1621.3734376869998,0.0002632636393998817,,1.58809730052948,1.5802140736579895
train_step,10050,1633.6724879080011,0.0002628947391925435,1.571035623550415,,
train_step,10100,1641.271625749001,0.0002625242908661932,1.634648323059082,,
train_step,10150,1648.8685041360004,0.00026215230027914447,1.5936211347579956,,
train_step,10200,1656.4694288339997,0.0002617787733141006,1.481572151184082,,
train_step,10250,1664.0692742570009,0.0002614037158780612,1.4983720779418945,,
train_step,10300,1671.6684915799997,0.0002610271339022291,1.6625428199768066,,
train_step,10350,1679.2676210270001,0.0002606490333419163,1.564339518547058,,
train_step,10400,1686.865710381,0.00026026942017644993,1.5548694133758545,,
train_step,10450,1694.4653800190008,0.00025988830040907755,1.7016347646713257,,
train_step,10500,1702.0636165670003,0.0002595056800668724,1.566023588180542,,
eval,10500,1702.0636165670003,0.0002595056800668724,,1.577307620048523,1.5682546305656433
train_step,10550,1714.164788289001,0.0002591215652006379,1.6133016347885132,,
train_step,10600,1721.7649897840001,0.00025873596188481204,1.4764381647109985,,
train_step,10650,1729.3638567360013,0.00025834887621737143,1.6094748973846436,,
train_step,10700,1736.9611991780002,0.0002579603143197347,1.475386381149292,,
train_step,10750,1744.5574979660014,0.00025757028233666575,1.4964354038238525,,
train_step,10800,1752.1549876050012,0.00025717878643617665,1.5191419124603271,,
train_step,10850,1759.7557066919999,0.0002567858328094299,1.6777124404907227,,
train_step,10900,1767.3538801900013,0.00025639142767064084,1.5270665884017944,,
train_step,10950,1774.9513519780012,0.0002559955772569791,1.5204626321792603,,
train_step,11000,1782.5509074689999,0.00025559828782846994,1.5561940670013428,,
eval,11000,1782.5509074689999,0.00025559828782846994,,1.5660277819633484,1.5720154547691345
train_step,11050,1794.8482308330003,0.0002551995656678956,1.5377066135406494,,
train_step,11100,1802.446538436001,0.0002547994170806955,1.55018150806427,,
train_step,11150,1810.0442583109998,0.0002543978483948669,1.5793169736862183,,
train_step,11200,1817.6437377560014,0.00025399486596086466,1.5612103939056396,,
train_step,11250,1825.2437526630001,0.00025359047615150065,1.5916521549224854,,
train_step,11300,1832.843240395001,0.0002531846853618434,1.4936593770980835,,
train_step,11350,1840.442654503,0.00025277750000911645,1.5481603145599365,,
train_step,11400,1848.0403648200008,0.0002523689265325973,1.5232110023498535,,
train_step,11450,1855.637990827001,0.0002519589713935153,1.5616393089294434,,
train_step,11500,1863.235981324,0.0002515476410749497,1.5158393383026123,,
eval,11500,1863.235981324,0.0002515476410749497,,1.5515031719207764,1.5560990786552429
train_step,11550,1875.3386889800004,0.00025113494208172684,1.4806708097457886,,
train_step,11600,1882.9374808780012,0.00025072088094031767,1.5697746276855469,,
train_step,11650,1890.5340655700002,0.00025030546419873396,1.5213871002197266,,
train_step,11700,1898.1325772440014,0.0002498886984264255,1.5503627061843872,,
train_step,11750,1905.7305534340012,0.00024947059021417556,1.5682734251022339,,
train_step,11800,1913.3286483440006,0.000249051146173997,1.5445363521575928,,
train_step,11850,1920.9262576370002,0.0002486303729390275,1.5892517566680908,,
train_step,11900,1928.5236045260008,0.000248208277163425,1.5962002277374268,,
train_step,11950,1936.120975152,0.0002477848655222621,1.5424983501434326,,
train_step,12000,1943.7191899400004,0.00024736014471142076,1.4498536586761475,,
eval,12000,1943.7191899400004,0.00024736014471142076,,1.5464267826080322,1.5535937809944154
train_step,12050,1956.0219780790012,0.00024693412144748616,1.5679583549499512,,
train_step,12100,1963.6216187930004,0.0002465068024676407,1.6446609497070312,,
train_step,12150,1971.2200413250011,0.0002460781945295574,1.5608351230621338,,
train_step,12200,1978.818792731001,0.000245648304411293,1.50235915184021,,
train_step,12250,1986.4183218119997,0.0002452171389111809,1.50498628616333,,
train_step,12300,1994.0409712250002,0.0002447847048477233,1.5147128105163574,,
train_step,12350,2001.640661761001,0.00024435100905948387,1.655935287475586,,
train_step,12400,2009.2398785550013,0.0002439160584049791,1.612553596496582,,
train_step,12450,2016.863562083001,0.0002434798597625703,1.51854407787323,,
train_step,12500,2024.4632288480007,0.0002430424200303545,1.5750466585159302,,
eval,12500,2024.4632288480007,0.0002430424200303545,,1.5470680022239685,1.5451782035827637
train_step,12550,2036.5727121199998,0.00024260374612605545,1.6326872110366821,,
train_step,12600,2044.1721437779997,0.00024216384498691436,1.5726478099822998,,
train_step,12650,2051.7716632890006,0.00024172272356957994,1.529271125793457,,
train_step,12700,2059.370934646,0.00024128038884999858,1.63852059841156,,
train_step,12750,2066.969795189001,0.00024083684782330404,1.4761998653411865,,
train_step,12800,2074.569293306,0.00024039210750370662,1.5752310752868652,,
train_step,12850,2082.1692983930006,0.0002399461749243825,1.5567373037338257,,
train_step,12900,2089.7668659419996,0.00023949905713736242,1.5427801609039307,,
train_step,12950,2097.3662108750013,0.00023905076121341997,1.5609537363052368,,
train_step,13000,2104.990099718001,0.0002386012942419601,1.5757818222045898,,
eval,13000,2104.990099718001,0.0002386012942419601,,1.5402135419845582,1.5435885715484619
train_step,13050,2117.284405491,0.00023815066333090677,1.4984771013259888,,
train_step,13100,2124.883840634,0.00023769887560659065,1.4376282691955566,,
train_step,13150,2132.482705866001,0.00023724593821363636,1.580489993095398,,
train_step,13200,2140.0812386449998,0.00023679185831484956,1.5306823253631592,,
train_step,13250,2147.680493299,0.00023633664309110358,1.5217058658599854,,
train_step,13300,2155.2788265990002,0.00023588029974122598,1.5288217067718506,,
train_step,13350,2162.8761554350003,0.00023542283548188452,1.48781156539917,,
train_step,13400,2170.471876658001,0.00023496425754747333,1.512948751449585,,
train_step,13450,2178.0715207210014,0.00023450457318999817,1.5179967880249023,,
train_step,13500,2185.668594269,0.00023404378967896197,1.5711729526519775,,
eval,13500,2185.668594269,0.00023404378967896197,,1.5175534629821776,1.5285283875465394
train_step,13550,2197.774220950001,0.00023358191430124985,1.512204647064209,,
train_step,13600,2205.372347620001,0.00023311895436101373,1.5290603637695312,,
train_step,13650,2212.970139465,0.00023265491717955707,1.529012680053711,,
train_step,13700,2220.568133146,0.0002321898100952188,1.5702234506607056,,
train_step,13750,2228.167675064,0.00023172364046325755,1.4728848934173584,,
train_step,13800,2235.7660427339997,0.00023125641565573514,1.4946550130844116,,
train_step,13850,2243.3641943090006,0.00023078814306140005,1.5325336456298828,,
train_step,13900,2250.960873625001,0.00023031883008557062,1.5467815399169922,,
train_step,13950,2258.5617916050014,0.0002298484841500179,1.5794155597686768,,
train_step,14000,2266.1629102330007,0.00022937711269284825,1.512075662612915,,
eval,14000,2266.1629102330007,0.00022937711269284825,,1.5056751203536987,1.5157348728179931
train_step,14050,2278.5084882749998,0.00022890472316838584,1.5605032444000244,,
train_step,14100,2286.1066267610004,0.00022843132304705457,1.5016231536865234,,
train_step,14150,2293.7048566660014,0.0002279569198152601,1.5494892597198486,,
train_step,14200,2301.3035709840005,0.00022748152097527133,1.6357043981552124,,
train_step,14250,2308.902075146001,0.00022700513404510196,1.5127692222595215,,
train_step,14300,2316.4991509770007,0.0002265277665583914,1.5345728397369385,,
train_step,14350,2324.0980576250004,0.00022604942606428558,1.4929063320159912,,
train_step,14400,2331.696998700001,0.00022557012012731784,1.6052279472351074,,
train_step,14450,2339.2958887160003,0.00022508985632728912,1.546006679534912,,
train_step,14500,2346.8971295869997,0.00022460864225914807,1.4943797588348389,,
eval,14500,2346.8971295869997,0.00022460864225914807,,1.5130002808570862,1.5261060833930968
train_step,14550,2359.0072476650002,0.00022412648553287102,1.5138955116271973,,
train_step,14600,2366.6050952140013,0.00022364339377334158,1.4063632488250732,,
train_step,14650,2374.201686593,0.00022315937462023016,1.5207726955413818,,
train_step,14700,2381.802882328,0.00022267443572787302,1.639892578125,,
train_step,14750,2389.399094949,0.0002221885847651513,1.620600700378418,,
train_step,14800,2396.9963500190006,0.00022170182941536962,1.490616798400879,,
train_step,14850,2404.5942011100014,0.00022121417737613498,1.5902180671691895,,
train_step,14900,2412.1928892450014,0.00022072563635923444,1.5192724466323853,,
train_step,14950,2419.7923206289997,0.00022023621409051356,1.5127259492874146,,
train_step,15000,2427.390385423001,0.00021974591830975414,1.5829596519470215,,
eval,15000,2427.390385423001,0.00021974591830975414,,1.493387131690979,1.5127812576293946
train_step,15050,2439.6937998330013,0.0002192547567705518,1.545104742050171,,
train_step,15100,2447.2928999450014,0.00021876273724019332,1.5520401000976562,,
train_step,15150,2454.891442022001,0.00021826986749953393,1.4952058792114258,,
train_step,15200,2462.488499967001,0.00021777615534287415,1.4925363063812256,,
train_step,15250,2470.086942303,0.00021728160857783653,1.5460081100463867,,
train_step,15300,2477.685212478,0.00021678623502524222,1.5260872840881348,,
train_step,15350,2485.2837070490004,0.00021629004251898736,1.4725104570388794,,
train_step,15400,2492.8812078440005,0.00021579303890591905,1.5409752130508423,,
train_step,15450,2500.479434078001,0.00021529523204571137,1.4912052154541016,,
train_step,15500,2508.078056868,0.000214796629810741,1.3655927181243896,,
eval,15500,2508.078056868,0.000214796629810741,,1.5047164392471313,1.495701503753662
train_step,15550,2520.1760904580005,0.00021429724008596287,1.445730209350586,,
train_step,15600,2527.773928433,0.0002137970707687852,1.5919499397277832,,
train_step,15650,2535.3724063600002,0.00021329612976894494,1.5120394229888916,,
train_step,15700,2542.970965022001,0.00021279442500838242,1.4960297346115112,,
train_step,15750,2550.5702621830005,0.00021229196442111624,1.5555614233016968,,
train_step,15800,2558.1653135470006,0.00021178875595311768,1.4330995082855225,,
train_step,15850,2565.7630066560014,0.0002112848075621851,1.5488543510437012,,
train_step,15900,2573.361479821,0.0002107801272178181,1.4503816366195679,,
train_step,15950,2580.9597640620013,0.0002102747229010915,1.5733678340911865,,
train_step,16000,2588.555304402,0.00020976860260452914,1.5022904872894287,,
eval,16000,2588.555304402,0.00020976860260452914,,1.4881243896484375,1.4987667179107667
train_step,16050,2600.900526894,0.00020926177433197728,1.5316022634506226,,
train_step,16100,2608.4976442080006,0.00020875424609847836,1.4394828081130981,,
train_step,16150,2616.093983166,0.0002082460259301441,1.4828569889068604,,
train_step,16200,2623.692610989001,0.00020773712186402846,1.4370226860046387,,
train_step,16250,2631.290423350001,0.00020722754194800065,1.5170854330062866,,
train_step,16300,2638.887337319,0.00020671729424061788,1.430178165435791,,
train_step,16350,2646.4849697910013,0.0002062063868109979,1.6107474565505981,,
train_step,16400,2654.081712250001,0.0002056948277386914,1.5571231842041016,,
train_step,16450,2661.677844351001,0.0002051826251135542,1.5364477634429932,,
train_step,16500,2669.2802412790006,0.0002046697870356193,1.5139970779418945,,
eval,16500,2669.2802412790006,0.0002046697870356193,,1.4886815810203553,1.4832320737838744
train_step,16550,2681.380931032001,0.00020415632161496888,1.4681048393249512,,
train_step,16600,2688.9805663360003,0.00020364223697160602,1.4389327764511108,,
train_step,16650,2696.5787573979997,0.0002031275412353262,1.5323104858398438,,
train_step,16700,2704.177585243,0.0002026122425455888,1.5078593492507935,,
train_step,16750,2711.775173338001,0.00020209634905138835,1.3775428533554077,,
train_step,16800,2719.3736859600012,0.00020157986891112585,1.520167589187622,,
train_step,16850,2726.970716701,0.00020106281029247947,1.4150617122650146,,
train_step,16900,2734.5704730340003,0.00020054518137227535,1.5487689971923828,,
train_step,16950,2742.166879974,0.00020002699033635872,1.5892990827560425,,
train_step,17000,2749.76599405,0.00019950824537946405,1.43831205368042,,
eval,17000,2749.76599405,0.00019950824537946405,,1.4886594200134278,1.4921314811706543
train_step,17050,2762.0610424280003,0.00019898895470508562,1.4672094583511353,,
train_step,17100,2769.659789915,0.00019846912652534765,1.4743375778198242,,
train_step,17150,2777.2584226590006,0.00019794876906087464,1.409008264541626,,
train_step,17200,2784.8559176180006,0.00019742789054066123,1.6326911449432373,,
train_step,17250,2792.453822177,0.00019690649920194213,1.5025869607925415,,
